customer_id,recency_days,frequency,monetary,gross_profit,contribution_profit,returns,first_order,last_order,avg_order_value,return_rate,R_score,F_score,M_score,RFM_score,rfm_segment,tenure_years,annual_contribution,estimated_retention,clv_3yr,churn_probability,churn_band
113197,85,6,17801.068,6167.444452,5201.750325791034,0,2024-03-26 03:23:08,2025-10-06 23:41:32,2966.8446666666664,0.0,4,5,4,13,Champions,1.5315068493150685,3396.4917154091722,0.95,8367.334533904028,0.23,Low
113198,608,1,1988.704,882.984576,703.8114963761351,0,2024-05-01 23:59:09,2024-05-01 23:59:09,1988.704,0.0,1,1,1,3,Hibernating,0.25,2815.2459855045404,0.55,2607.6215940735806,0.95,Very High
113199,534,3,6830.316,2651.659968,2135.128094104469,0,2024-04-08 15:01:56,2024-07-14 09:57:08,2276.772,0.0,1,2,2,5,Hibernating,0.26301369863013696,8117.9349411263665,0.55,7519.237239218298,0.95,Very High
113200,39,6,9436.043,4561.987734,3665.9535870251,1,2024-06-13 03:13:00,2025-11-21 20:12:25,1572.6738333333333,0.16666666666666666,4,5,3,12,Loyal Customers,1.441095890410959,2543.8651316809155,0.9100000000000001,5762.249978655017,0.17600000000000002,Very Low
113201,287,2,7546.555,3032.0375700000004,2750.248693290059,0,2024-12-05 10:38:52,2025-03-18 16:02:28,3773.2775,0.0,1,1,2,4,Hibernating,0.2821917808219178,9746.026922823994,0.55,9027.257437265725,0.95,Very High
113202,362,2,2971.321,1755.1776519999999,1497.1478758516441,1,2024-10-05 10:13:10,2025-01-02 05:25:29,1485.6605,0.5,1,1,1,3,Hibernating,0.25,5988.5915034065765,0.55,5546.932880030341,0.95,Very High
113203,64,2,5633.755,2540.426865,2226.503707975552,0,2024-08-29 03:23:31,2025-10-27 20:43:55,2816.8775,0.0,4,1,2,7,New / Promising,1.1616438356164382,1916.683616535558,0.6300000000000001,2225.00308553112,0.21600000000000003,Low
113205,23,6,25475.545,9010.19058,7908.299889470307,0,2024-02-21 06:11:23,2025-12-07 15:14:44,4245.924166666667,0.0,5,5,5,15,Champions,1.7945205479452055,4406.91520558269,0.95,10856.535766116718,0.02,Very Low
113206,458,3,11499.110999999999,3176.315748,2546.141650358524,0,2024-02-09 23:15:18,2024-09-28 04:27:35,3833.037,0.0,1,2,3,6,Hibernating,0.6328767123287671,4023.124252731002,0.55,3726.418839092091,0.95,Very High
113207,103,4,15195.761,5819.191422999999,5241.984570135255,1,2024-01-06 06:01:12,2025-09-18 05:50:36,3798.94025,0.25,3,3,4,10,Potential Loyalist,1.6986301369863013,3086.0070453215617,0.77,5104.348233173222,0.44199999999999995,Medium
113208,29,8,20862.621,8701.51147,7416.621154357288,1,2024-01-19 16:21:44,2025-12-01 17:38:47,2607.827625,0.125,5,5,5,15,Champions,1.8684931506849316,3969.306043021129,0.95,9778.475648483527,0.02,Very Low
113209,124,3,2966.4669999999996,1074.507341,341.53434978171583,0,2024-02-11 07:49:54,2025-08-28 05:37:24,988.8223333333332,0.0,3,2,1,6,Potential Loyalist,1.5424657534246575,221.4210260574179,0.5900000000000001,230.17299405010016,0.456,Medium
113210,104,4,7299.79,3434.2452000000003,2781.883750276957,1,2024-01-09 17:10:34,2025-09-17 04:26:44,1824.9475,0.25,3,3,2,8,Potential Loyalist,1.6876712328767123,1648.3564429400801,0.69,2239.680340751118,0.476,Medium
113211,226,6,8573.422999999999,3361.377833,2504.8087089931155,1,2024-01-12 00:25:41,2025-05-18 23:16:06,1428.903833333333,0.16666666666666666,2,5,2,9,At Risk Loyal,1.347945205479452,1858.242233297738,0.75,2929.898975796149,0.9239999999999999,Very High
113212,27,5,10251.403,4434.194168,3625.616287408481,1,2025-01-28 15:53:32,2025-12-03 06:08:39,2050.2806,0.2,5,4,3,12,Loyal Customers,0.8438356164383561,4296.590730208103,0.91,9732.445928480322,0.13999999999999999,Very Low
113213,484,1,3070.085,911.815245,693.2393456649904,0,2024-09-02 20:50:06,2024-09-02 20:50:06,3070.085,0.0,1,1,1,3,Hibernating,0.25,2772.9573826599617,0.55,2568.45177568879,0.95,Very High
113214,98,6,12011.449,5258.159087,4273.0575672574305,1,2024-01-31 01:03:34,2025-09-23 20:57:44,2001.9081666666668,0.16666666666666666,3,5,3,11,Potential Loyalist,1.6465753424657534,2595.118156487458,0.8500000000000001,5158.682035390352,0.4120000000000001,Medium
113215,76,5,13081.637,6383.228806,5379.260432839415,0,2024-11-24 01:15:28,2025-10-15 18:53:06,2616.3274,0.0,4,4,4,12,Champions,0.8904109589041096,6041.323255342728,0.8900000000000001,13110.050419825191,0.194,Very Low
113216,385,3,5553.402,2076.422034,1548.1945312368962,0,2024-06-24 22:27:28,2024-12-10 18:44:59,1851.134,0.0,1,2,2,5,Hibernating,0.4602739726027397,3363.636927984923,0.55,3115.568704546035,0.95,Very High
113217,21,4,7738.079,3289.528022,2488.127997157579,0,2024-06-28 04:22:13,2025-12-09 10:39:12,1934.51975,0.0,5,3,2,10,Loyal Customers,1.4493150684931506,1716.761283483018,0.8099999999999999,3117.5464099726823,0.08,Very Low
113218,16,7,27989.859,14586.349425999999,13363.184118451218,0,2024-04-16 19:07:06,2025-12-14 07:29:20,3998.5512857142858,0.0,5,5,5,15,Champions,1.6602739726027398,8048.782513588604,0.95,19828.358649100832,0.02,Very Low
113219,229,3,7496.3189999999995,3271.584504,2704.9990255195416,0,2024-05-13 05:48:47,2025-05-15 02:45:15,2498.7729999999997,0.0,2,2,2,6,Hibernating,1.0027397260273974,2697.6083177995424,0.5700000000000001,2648.788964360965,0.876,Very High
113220,575,2,4822.898,2048.4616340000002,1697.8863969354722,0,2024-02-22 13:13:26,2024-06-03 18:18:15,2411.449,0.0,1,1,1,3,Hibernating,0.27945205479452057,6075.769949818111,0.55,5627.681916019025,0.95,Very High
113221,328,3,6738.252,2083.7828600000003,1678.5038494957262,0,2024-04-15 15:28:38,2025-02-05 11:44:04,2246.0840000000003,0.0,1,2,2,5,Hibernating,0.8082191780821918,2076.7928985286103,0.55,1923.6294222621252,0.95,Very High
113222,46,8,44774.109,20776.139529,19244.808620556618,0,2024-01-26 08:39:15,2025-11-14 19:25:44,5596.763625,0.0,4,5,5,14,Champions,1.8027397260273972,10675.311772801164,0.95,26298.873173017775,0.07400000000000001,Very Low
113224,195,4,9241.971,2777.665083,2121.927830109109,1,2024-04-04 15:09:15,2025-06-18 20:28:54,2310.49275,0.25,2,3,3,8,Potential Loyalist,1.2054794520547945,1760.235586340511,0.6699999999999999,2271.764848373571,0.84,Very High
113225,301,1,1651.86,558.32868,340.42723145996484,0,2025-03-04 04:10:50,2025-03-04 04:10:50,1651.86,0.0,1,1,1,3,Hibernating,0.25,1361.7089258398594,0.55,1261.2828925591698,0.95,Very High
113226,62,8,20514.507999999998,9465.04439,8337.076198952722,1,2024-01-02 01:47:53,2025-10-29 10:26:53,2564.3134999999997,0.125,4,5,5,14,Champions,1.8246575342465754,4569.118337263879,0.95,11256.126867448138,0.138,Very Low
113227,133,3,9028.762,4106.344634,3591.459649180289,1,2024-11-10 01:44:55,2025-08-19 13:18:17,3009.5873333333334,0.3333333333333333,3,2,3,8,Potential Loyalist,0.7726027397260274,4648.520467910657,0.67,5999.3931936685885,0.5920000000000001,Medium
113228,109,8,28331.926,9705.143551000001,8251.156479271205,0,2024-02-14 07:58:10,2025-09-12 04:47:41,3541.49075,0.0,3,5,5,13,Potential Loyalist,1.5753424657534247,5237.690634667808,0.93,12376.458223631584,0.32600000000000007,Low
113229,172,8,16828.490999999998,6548.3041889999995,4946.943788790443,1,2024-04-06 06:56:45,2025-07-11 14:05:19,2103.5613749999998,0.125,2,5,4,11,At Risk Loyal,1.263013698630137,3916.7776201919996,0.8300000000000001,7444.323684023956,0.578,Medium
113230,237,4,6809.581,2888.093914,2262.5461433653763,0,2024-01-04 13:17:14,2025-05-07 11:34:24,1702.39525,0.0,2,3,2,7,Potential Loyalist,1.336986301369863,1692.2732424761523,0.6299999999999999,1964.493854691086,0.908,Very High
113231,304,4,13033.877,6970.842871000001,6297.013674103362,0,2024-01-23 01:20:06,2025-03-01 06:51:30,3258.46925,0.0,1,3,4,8,At Risk High Value,1.104109589041096,5703.250598133318,0.65,6984.537692736677,0.95,Very High
113232,66,3,10461.431,5017.2123409999995,4648.874000405909,0,2025-01-23 08:12:33,2025-10-25 13:59:10,3487.143666666667,0.0,4,2,3,9,New / Promising,0.7534246575342466,6170.323673266024,0.73,9266.238701245991,0.22400000000000003,Low
113233,179,3,7050.0689999999995,3468.459866,2872.325620702554,0,2024-06-28 07:28:14,2025-07-04 11:38:08,2350.0229999999997,0.0,2,2,2,6,Hibernating,1.0164383561643835,2825.872915246448,0.5700000000000001,2774.7323224066204,0.6759999999999999,High
113234,390,1,6868.818,1524.877596,1393.1246422585014,0,2024-12-05 11:15:29,2024-12-05 11:15:29,6868.818,0.0,1,1,2,4,Hibernating,0.25,5572.498569034005,0.55,5161.526799567748,0.95,Very High
113235,41,6,17347.190000000002,6570.9114580000005,5297.997811845919,1,2024-01-26 05:35:50,2025-11-19 16:10:53,2891.1983333333337,0.16666666666666666,4,5,4,13,Champions,1.8164383561643835,2916.695627939307,0.95,7185.345967965482,0.154,Very Low
113236,117,5,10337.214,4590.209422,3554.8455260842584,0,2024-01-24 03:22:45,2025-09-04 05:44:54,2067.4428,0.0,3,4,3,10,Potential Loyalist,1.6136986301369862,2202.917855722843,0.79,3819.3368694958244,0.38800000000000007,Low
113237,163,4,10671.216,3248.7109379999997,2391.1497153713663,0,2024-02-08 12:11:16,2025-07-20 11:35:11,2667.804,0.0,2,3,3,8,Potential Loyalist,1.4438356164383561,1656.1093854090109,0.6699999999999999,2137.3792894708295,0.612,High
113238,487,1,365.956,207.86300799999998,-90.6151994647866,0,2024-08-30 15:26:40,2024-08-30 15:26:40,365.956,0.0,1,1,1,3,Hibernating,0.25,-362.4607978591464,0.55,0.0,0.95,Very High
113239,447,3,4712.434,1642.872418,1070.2856622005881,0,2024-07-15 20:03:21,2024-10-09 17:09:37,1570.8113333333333,0.0,1,2,1,4,Hibernating,0.25,4281.142648802353,0.55,3965.4083784531795,0.95,Very High
113240,249,4,9637.46,3617.7464139999997,2867.2719859690633,0,2024-08-17 02:49:44,2025-04-25 19:54:13,2409.365,0.0,2,3,3,8,Potential Loyalist,0.6876712328767123,4169.5389437398735,0.6699999999999999,5381.218332260526,0.95,Very High
113241,104,5,19549.591,5762.126525,4628.48016213606,0,2024-01-29 14:07:08,2025-09-17 04:46:33,3909.9182,0.0,3,4,5,12,Potential Loyalist,1.632876712328767,2834.5558039927214,0.87,5889.183943738524,0.30600000000000005,Low
113242,487,1,1497.758,396.90587000000005,270.4568459697541,1,2024-08-30 16:02:53,2024-08-30 16:02:53,1497.758,1.0,1,1,1,3,Hibernating,0.25,1081.8273838790165,0.55,1002.042614317939,0.95,Very High
113243,-1,10,26396.239999999998,12097.448119,9989.908923952698,1,2024-02-02 08:16:37,2025-12-31 08:11:37,2639.624,0.1,5,5,5,15,Champions,1.9095890410958904,5231.444414982403,0.95,12887.782212773125,0.02,Very Low
113244,107,3,3670.641,1173.0301060000002,754.6829274182246,0,2024-10-01 04:13:47,2025-09-14 05:44:05,1223.547,0.0,3,2,1,6,Potential Loyalist,0.9534246575342465,791.5496221484252,0.5900000000000001,822.8367003496903,0.388,Low
113245,35,5,10875.922,3569.311092,2358.4919964023934,0,2024-01-02 04:12:54,2025-11-25 03:58:13,2175.1844,0.0,5,4,3,12,Loyal Customers,1.895890410958904,1244.0022813394128,0.91,2817.85855304296,0.060000000000000005,Very Low
113246,16,4,5471.469,1807.259535,1111.1111608217357,0,2024-08-30 19:41:52,2025-12-14 12:01:13,1367.86725,0.0,5,3,2,10,Loyal Customers,1.2876712328767124,862.8841993615606,0.8099999999999999,1566.9514240699007,0.08,Very Low
113247,129,4,10826.581,4918.810990999999,4369.4061398740205,0,2024-07-22 03:40:08,2025-08-23 19:54:50,2706.64525,0.0,3,3,3,9,Potential Loyalist,1.0876712328767124,4017.2121940907236,0.73,6032.8191963870595,0.47600000000000003,Medium
113248,19,5,11632.297999999999,3089.09236,1959.3835128858007,0,2024-07-14 17:31:30,2025-12-11 18:28:37,2326.4595999999997,0.0,5,4,3,12,Loyal Customers,1.4109589041095891,1388.689285831684,0.91,3145.597110470471,0.04,Very Low
113249,139,9,30188.376,11977.23504,10324.583662880052,0,2024-01-02 11:48:14,2025-08-13 04:11:04,3354.264,0.0,3,5,5,13,Potential Loyalist,1.610958904109589,6408.967749917038,0.93,15144.140260678283,0.44600000000000006,Medium
113250,400,1,4811.866,1395.44114,1219.6234658193835,0,2024-11-25 17:09:48,2024-11-25 17:09:48,4811.866,0.0,1,1,1,3,Hibernating,0.25,4878.493863277534,0.55,4518.704940860816,0.95,Very High
113251,47,4,3534.278,1178.022926,683.4616946404094,0,2024-01-13 17:06:40,2025-11-13 06:51:28,883.5695,0.0,4,3,1,8,Loyal Customers,1.832876712328767,372.890162247757,0.71,532.8976698593261,0.14800000000000002,Very Low
113252,-1,5,15853.582999999999,6897.855466999999,5992.006853567257,0,2024-01-26 14:21:12,2025-12-31 14:34:04,3170.7165999999997,0.0,5,4,4,13,Champions,1.9315068493150684,3102.244683052552,0.95,7642.450282260939,0.02,Very Low
113253,36,5,13436.458999999999,7065.8119019999995,6073.546726507679,0,2024-08-02 20:56:19,2025-11-24 04:13:27,2687.2918,0.0,5,4,4,13,Champions,1.3095890410958904,4637.750115429504,0.95,11425.202812772295,0.034,Very Low
113254,552,1,702.438,320.311728,142.91927193719437,0,2024-06-26 03:42:02,2024-06-26 03:42:02,702.438,0.0,1,1,1,3,Hibernating,0.25,571.6770877487775,0.55,529.5159025273052,0.95,Very High
113255,50,7,13755.57,5718.375964,4486.742484923952,0,2024-04-29 01:58:48,2025-11-10 04:23:22,1965.0814285714284,0.0,4,5,4,13,Champions,1.5342465753424657,2924.394655352219,0.95,7204.312696975085,0.09,Very Low
113256,521,2,5546.154,3052.030686,2764.5006791866304,0,2024-01-15 21:09:46,2024-07-27 08:52:46,2773.077,0.0,1,1,2,4,Hibernating,0.5287671232876713,5228.200766337409,0.55,4842.620959820025,0.95,Very High
113257,38,3,6153.618,1975.1014380000001,1648.2582952505459,1,2024-06-27 17:03:45,2025-11-22 20:12:41,2051.206,0.3333333333333333,5,2,2,9,New / Promising,1.4054794520547946,1172.7373835603298,0.75,1849.0603632840425,0.21200000000000002,Low
113258,157,4,9026.057,2846.535437,2134.471336992181,0,2024-04-07 23:55:49,2025-07-26 06:09:51,2256.51425,0.0,3,3,3,9,Potential Loyalist,1.2986301369863014,1643.632991565709,0.73,2468.3138913893195,0.588,Medium
113259,150,6,7103.749,3308.4710219999997,2164.5100715834114,1,2024-10-14 00:53:49,2025-08-02 19:23:07,1183.9581666666666,0.16666666666666666,3,5,2,10,Potential Loyalist,0.8,2705.637589479264,0.81,4913.292741932725,0.6199999999999999,High
113260,369,3,8180.612,3138.021216,2590.7209957289897,0,2024-08-02 10:03:49,2024-12-26 23:25:47,2726.8706666666667,0.0,1,2,2,5,Hibernating,0.4,6476.802489322474,0.55,5999.138305734941,0.95,Very High
113261,272,2,8804.844000000001,4196.677752,3784.2833759251616,0,2024-03-11 01:49:22,2025-04-02 22:06:00,4402.4220000000005,0.0,2,1,3,6,Hibernating,1.0602739726027397,3569.156155588331,0.55,3305.9308891136916,0.95,Very High
113262,326,5,28087.523999999998,10429.703250999999,9581.136130560426,1,2024-02-01 04:00:47,2025-02-07 16:58:16,5617.5048,0.2,1,4,5,10,At Risk Loyal,1.0191780821917809,9400.845934555256,0.75,14822.356516131158,0.95,Very High
113263,202,1,2626.494,1061.1035760000002,984.2582489128655,0,2025-06-11 18:27:26,2025-06-11 18:27:26,2626.494,0.0,2,1,1,4,Hibernating,0.25,3937.032995651462,0.55,3646.6768122221665,0.848,Very High
113264,84,4,15352.679,5449.500336,4766.407247843381,0,2025-04-20 05:08:51,2025-10-07 00:10:18,3838.16975,0.0,4,3,4,11,Loyal Customers,0.46301369863013697,10294.311511614404,0.8300000000000001,19565.621137529623,0.266,Low
113265,186,1,3416.48,1250.43168,1117.945159219637,0,2025-06-27 07:05:07,2025-06-27 07:05:07,3416.48,0.0,2,1,1,4,Hibernating,0.25,4471.780636878548,0.55,4141.986814908754,0.7839999999999999,High
113266,354,7,34349.329,13784.907382999998,12433.093926602756,0,2024-07-16 08:08:44,2025-01-10 23:58:28,4907.047,0.0,1,5,5,11,At Risk Loyal,0.4876712328767123,25494.82743376408,0.81,46297.239169880486,0.95,Very High
113267,49,5,12642.287,4257.564762999999,3474.7982041550845,1,2024-07-04 12:51:57,2025-11-11 17:49:15,2528.4574000000002,0.2,4,4,4,12,Champions,1.356164383561644,2562.224938417385,0.8900000000000001,5560.188837748227,0.186,Very Low
113268,208,3,29686.027,16264.901925999999,15850.376654247031,0,2024-10-11 15:14:50,2025-06-05 13:37:59,9895.342333333332,0.0,2,2,5,9,At Risk High Value,0.6465753424657534,24514.353723729517,0.6900000000000002,33308.52154969969,0.7619999999999999,High
113269,215,6,11915.309,5084.304617,4042.3059707622515,0,2024-01-03 10:35:41,2025-05-29 03:59:19,1985.8848333333333,0.0,2,5,3,10,At Risk Loyal,1.4,2887.3614076873228,0.79,5005.999588813994,0.7799999999999999,High
113271,58,3,6858.2300000000005,3303.9650309999997,2712.7454734143816,0,2025-02-22 09:10:47,2025-11-02 06:40:32,2286.076666666667,0.0,4,2,2,8,New / Promising,0.6904109589041096,3929.174991254957,0.69,5338.709367731435,0.192,Very Low
113272,34,3,10390.479,4462.431264,3878.0793247201877,0,2024-12-07 11:58:12,2025-11-26 22:16:59,3463.493,0.0,5,2,3,10,New / Promising,0.9698630136986301,3998.58461447138,0.79,6932.596966416667,0.096,Very Low
113273,291,2,5491.467000000001,2252.622906,1946.6970450418926,0,2024-09-02 20:57:10,2025-03-14 08:04:13,2745.7335000000003,0.0,1,1,2,4,Hibernating,0.5260273972602739,3700.752195001515,0.55,3427.8217206201534,0.95,Very High
113274,379,2,12358.758,2939.262036,2701.4970214974514,0,2024-12-09 10:48:16,2024-12-16 11:08:00,6179.379,0.0,1,1,3,5,Hibernating,0.25,10805.988085989806,0.55,10009.046464648058,0.95,Very High
113275,8,6,21513.493000000002,10094.940984,9014.263198599558,1,2024-01-15 07:51:15,2025-12-22 11:35:25,3585.582166666667,0.16666666666666666,5,5,5,15,Champions,1.936986301369863,4653.756813987042,0.95,11464.635678457396,0.10999999999999999,Very Low
113276,107,1,4339.008,854.784576,595.1245663750198,0,2025-09-14 01:15:31,2025-09-14 01:15:31,4339.008,0.0,3,1,1,5,Potential Loyalist,0.25,2380.498265500079,0.55,2204.9365184194485,0.468,Medium
113277,39,4,19615.851000000002,10791.320221000002,10002.622049691901,0,2024-03-28 12:35:56,2025-11-21 23:27:56,4903.962750000001,0.0,4,3,5,12,Loyal Customers,1.652054794520548,6054.655137873207,0.8699999999999999,12579.388196418942,0.08600000000000001,Very Low
113278,62,8,28902.610999999997,10361.511706,8964.489103327938,0,2024-04-08 06:14:17,2025-10-29 23:32:06,3612.8263749999996,0.0,4,5,5,14,Champions,1.558904109589041,5750.50706979736,0.95,14166.504859788289,0.138,Very Low
113279,45,3,12082.806,6773.2851900000005,6321.6748540166445,0,2024-12-23 00:04:10,2025-11-15 12:57:02,4027.6020000000003,0.0,4,2,3,9,New / Promising,0.8958904109589041,7056.303736134787,0.73,10596.75281716779,0.14,Very Low
113280,330,4,12780.262,2852.51546,2110.9080347934314,0,2024-05-19 02:11:19,2025-02-03 09:37:15,3195.0655,0.0,1,3,4,8,At Risk High Value,0.7123287671232876,2963.390125767702,0.65,3629.14265743165,0.95,Very High
113281,424,1,10409.85,2487.95415,2277.858720461482,0,2024-11-01 06:09:26,2024-11-01 06:09:26,10409.85,0.0,1,1,3,5,Hibernating,0.25,9111.434881845928,0.55,8439.46655930979,0.95,Very High
113282,38,4,10095.632,4291.452217999999,3578.2324835824065,0,2024-12-28 05:34:09,2025-11-22 00:21:04,2523.908,0.0,5,3,3,11,Loyal Customers,0.8986301369863013,3981.874562523105,0.85,7915.333150251894,0.112,Very Low
113283,337,2,2360.07,1298.1187,1005.9243468144662,0,2024-12-27 20:40:05,2025-01-27 08:38:12,1180.035,0.0,1,1,1,3,Hibernating,0.25,4023.6973872578646,0.55,3726.9497049475976,0.95,Very High
113284,89,3,6370.415999999999,1683.6831359999999,1097.1875837935754,0,2025-07-15 08:15:44,2025-10-02 18:46:39,2123.4719999999998,0.0,4,2,2,8,New / Promising,0.25,4388.750335174302,0.69,5963.150681549569,0.316,Low
113285,36,4,7585.692,3409.5961680000005,2671.7061459245238,0,2024-02-02 05:53:32,2025-11-24 03:51:45,1896.423,0.0,5,3,2,10,Loyal Customers,1.8082191780821917,1477.5344594885626,0.8099999999999999,2683.1233288556746,0.10400000000000001,Very Low
113286,156,3,6444.782999999999,2070.1426859999997,1575.5174188555454,0,2024-03-09 19:04:00,2025-07-27 12:18:47,2148.261,0.0,3,2,2,7,Potential Loyalist,1.3808219178082193,1140.999718020385,0.63,1324.541969933615,0.584,Medium
113287,82,5,23947.545,11487.115365999998,10591.413357682726,0,2024-10-02 04:30:39,2025-10-09 14:43:48,4789.509,0.0,4,4,5,13,Champions,1.0191780821917809,10392.112568694072,0.9299999999999999,24556.1557626964,0.21800000000000003,Low
113288,287,5,18530.581,9767.613382,8938.510167125896,2,2024-02-26 22:06:47,2025-03-18 12:18:26,3706.1161999999995,0.4,1,4,5,10,At Risk Loyal,1.0547945205479452,8474.17197662585,0.75,13361.265474509506,0.95,Very High
113289,232,4,8456.169,2410.320338,1340.695267562152,0,2024-03-07 17:45:05,2025-05-12 21:09:22,2114.04225,0.0,2,3,2,7,Potential Loyalist,1.180821917808219,1135.391583898342,0.6299999999999999,1318.031706258396,0.888,Very High
113290,268,6,8805.092,3909.409064,3017.937985604602,1,2024-06-11 06:03:20,2025-04-06 06:15:26,1467.5153333333335,0.16666666666666666,2,5,3,10,At Risk Loyal,0.8191780821917808,3684.104898814983,0.79,6387.363756928279,0.95,Very High
113291,-1,8,19057.253,6096.600127,4579.601424388926,1,2024-05-19 09:23:03,2025-12-31 18:11:30,2382.156625,0.125,5,5,5,15,Champions,1.6191780821917807,2828.349441458474,0.95,6967.703129702074,0.02,Very Low
